"","losses_train","accuracies_train","losses_val","accuracies_val"
"0","4.804425297406376","0.0677831953259636","4.604963581014124","0.12082519964507542"
"1","4.466474597227888","0.16045353284855618","4.399468738840233","0.17924134871339842"
"2","4.284985148888168","0.20498696986255308","4.276987979871146","0.20834516415261758"
"3","4.178018315027513","0.22834937581438358","4.211079337582085","0.2220097604259095"
"4","4.106363490432455","0.24249169854146527","4.174234928551668","0.23036379769299023"
"5","4.051803033607744","0.2528004287335547","4.153617548646394","0.23623336291038155"
"6","4.008219567279608","0.26047538985330587","4.144602816297401","0.2394321206743567"
"7","3.970089883122066","0.26701504770711615","4.146218171030839","0.24039929015084294"
"8","3.9356647841110943","0.27304695052751043","4.153326019737291","0.23964951197870452"
"9","3.90619226655174","0.27841242486654616","4.165667316928413","0.2382564330079858"
"10","3.8797296767657503","0.2822926737001387","4.180605760272245","0.23937444543034606"
"11","3.854708206783372","0.28612626623513093","4.1951476061566275","0.23890860692102928"
"12","3.833511288206833","0.2887156908074482","4.219722108070894","0.23878438331854482"
"13","3.8149156755830043","0.29079189609516204","4.240005496125784","0.23677018633540373"
"14","3.7980610753292243","0.29273590853684167","4.25127573339095","0.23497338065661047"
"15","3.7824010129664587","0.2945321760329536","4.292848103535102","0.23152617568766637"
"16","3.769941447867576","0.2964450842755664","4.298809018194305","0.22997338065661047"
"17","3.7570549377571925","0.2975803875415073","4.328467757805534","0.22477817213842058"
"18","3.7446853882788127","0.2991379092934303","4.348426194664855","0.22369565217391305"
"19","3.7308981769007064","0.30083855239376234","4.371999036451304","0.22267080745341616"
"20","3.7232307638758635","0.30131289142953216","4.4364245152621535","0.22468944099378882"
"21","3.7134237745501575","0.3021138245555042","4.480222860478467","0.22536823425022184"
"22","3.7031838775237276","0.30282144508427555","4.545664708066431","0.2258340727595386"
"23","3.695059537331387","0.30345130511537977","4.496961852038129","0.22536823425022184"
"24","3.6887768119527244","0.30481988987432224","4.539750425711922","0.2216725820763088"
"25","3.678535799030939","0.3054108696565928","4.524935517251862","0.22021295474711625"
"26","3.670147974049878","0.3060796099365306","4.580355571663898","0.21754214729370008"
"27","3.667057954504924","0.3061884746332647","4.613532571318727","0.21334960070984915"
"28","3.6595596890798068","0.307090496406204","4.624230291532434","0.21076752440106478"
"29","3.654162195385151","0.3074015383968728","4.601656239225258","0.20834960070984915"
"30","3.6467280304450456","0.3079147576814762","4.587694398364666","0.20552351375332742"
"31","3.6454355305127373","0.30765037198940776","4.641281749150767","0.2098092280390417"
"32","3.6428554239762514","0.30845130511537977","4.621620529186652","0.20853149955634429"
"33","3.6336719431736237","0.309438863435753","4.639107771541761","0.20797692990239575"
"34","3.6311638466492413","0.309578832331554","4.702963966760576","0.20937000887311447"
"35","3.6295354040006456","0.3094699676348199","4.7248460698572","0.20775510204081632"
"36","3.6216689541032117","0.31034866125845906","4.644278025034792","0.2065173025732032"
"37","3.624469603943417","0.30978100962548866","4.645761703112111","0.20570984915705412"
"38","3.6267284544222465","0.31016981211382455","4.808023169173957","0.21061668145519077"
"39","3.6214334866492597","0.31045206170400574","4.771506117737812","0.20577639751552795"
"40","3.6191061831558846","0.3104264217561263","4.778181033104843","0.210150842945874"
"41","3.616704596145713","0.3107296876970283","4.7199201650501035","0.20468944099378883"
"42","3.616188826494232","0.31079189609516206","4.806359525793088","0.2074578527062999"
"43","3.6106777612009835","0.31101740153839685","4.736696555007319","0.20222715173025732"
"44","3.608081354138269","0.31138287587743263","4.741425801508175","0.19782608695652174"
"45","3.6119605325058126","0.31100184943886344","4.779920633535207","0.20226264418811002"
"46","3.6075201933713945","0.3114217561262662","4.800263039814019","0.19686335403726707"
"47","3.6087703877251776","0.31100962548863015","4.813736859315671","0.2015173025732032"
"48","3.6050969330741682","0.3116161573704342","4.795173028241033","0.19904170363797694"
"49","3.6052613097067754","0.31172502206716823","4.856980030581077","0.20430789707187222"
